Created as New Dataset,Sample 122 By Administrator Date Wednesday, September 03 2025
cm-1,A
3773.00,0.0007
3772.00,0.0007
3771.00,0.0007
3770.00,0.0008
3769.00,0.0008
3768.00,0.0009
3767.00,0.0009
3766.00,0.0009
3765.00,0.0009
3764.00,0.0009
3763.00,0.0009
3762.00,0.0008
3761.00,0.0008
3760.00,0.0008
3759.00,0.0008
3758.00,0.0008
3757.00,0.0008
3756.00,0.0008
3755.00,0.0008
3754.00,0.0007
3753.00,0.0006
3752.00,0.0006
3751.00,0.0006
3750.00,0.0006
3749.00,0.0006
3748.00,0.0006
3747.00,0.0007
3746.00,0.0007
3745.00,0.0007
3744.00,0.0007
3743.00,0.0007
3742.00,0.0007
3741.00,0.0006
3740.00,0.0006
3739.00,0.0005
3738.00,0.0005
3737.00,0.0005
3736.00,0.0005
3735.00,0.0005
3734.00,0.0005
3733.00,0.0005
3732.00,0.0005
3731.00,0.0005
3730.00,0.0006
3729.00,0.0005
3728.00,0.0005
3727.00,0.0005
3726.00,0.0005
3725.00,0.0006
3724.00,0.0006
3723.00,0.0007
3722.00,0.0007
3721.00,0.0008
3720.00,0.0007
3719.00,0.0007
3718.00,0.0006
3717.00,0.0006
3716.00,0.0005
3715.00,0.0005
3714.00,0.0005
3713.00,0.0006
3712.00,0.0006
3711.00,0.0007
3710.00,0.0007
3709.00,0.0007
3708.00,0.0007
3707.00,0.0006
3706.00,0.0006
3705.00,0.0007
3704.00,0.0007
3703.00,0.0007
3702.00,0.0007
3701.00,0.0008
3700.00,0.0007
3699.00,0.0007
3698.00,0.0007
3697.00,0.0006
3696.00,0.0006
3695.00,0.0006
3694.00,0.0006
3693.00,0.0007
3692.00,0.0007
3691.00,0.0006
3690.00,0.0006
3689.00,0.0006
3688.00,0.0006
3687.00,0.0006
3686.00,0.0006
3685.00,0.0007
3684.00,0.0007
3683.00,0.0007
3682.00,0.0007
3681.00,0.0008
3680.00,0.0008
3679.00,0.0008
3678.00,0.0008
3677.00,0.0008
3676.00,0.0008
3675.00,0.0007
3674.00,0.0007
3673.00,0.0007
3672.00,0.0006
3671.00,0.0006
3670.00,0.0006
3669.00,0.0007
3668.00,0.0007
3667.00,0.0008
3666.00,0.0008
3665.00,0.0008
3664.00,0.0008
3663.00,0.0007
3662.00,0.0007
3661.00,0.0006
3660.00,0.0006
3659.00,0.0006
3658.00,0.0007
3657.00,0.0007
3656.00,0.0008
3655.00,0.0008
3654.00,0.0008
3653.00,0.0008
3652.00,0.0007
3651.00,0.0007
3650.00,0.0007
3649.00,0.0007
3648.00,0.0008
3647.00,0.0008
3646.00,0.0008
3645.00,0.0008
3644.00,0.0008
3643.00,0.0008
3642.00,0.0008
3641.00,0.0008
3640.00,0.0008
3639.00,0.0008
3638.00,0.0008
3637.00,0.0008
3636.00,0.0008
3635.00,0.0008
3634.00,0.0008
3633.00,0.0007
3632.00,0.0007
3631.00,0.0006
3630.00,0.0006
3629.00,0.0007
3628.00,0.0007
3627.00,0.0007
3626.00,0.0007
3625.00,0.0008
3624.00,0.0008
3623.00,0.0007
3622.00,0.0007
3621.00,0.0007
3620.00,0.0006
3619.00,0.0006
3618.00,0.0006
3617.00,0.0006
3616.00,0.0006
3615.00,0.0006
3614.00,0.0006
3613.00,0.0006
3612.00,0.0007
3611.00,0.0007
3610.00,0.0007
3609.00,0.0007
3608.00,0.0007
3607.00,0.0008
3606.00,0.0008
3605.00,0.0008
3604.00,0.0008
3603.00,0.0009
3602.00,0.0009
3601.00,0.0009
3600.00,0.0009
3599.00,0.0009
3598.00,0.0009
3597.00,0.0009
3596.00,0.0009
3595.00,0.0009
3594.00,0.0009
3593.00,0.0009
3592.00,0.0010
3591.00,0.0010
3590.00,0.0010
3589.00,0.0011
3588.00,0.0010
3587.00,0.0010
3586.00,0.0009
3585.00,0.0009
3584.00,0.0009
3583.00,0.0010
3582.00,0.0010
3581.00,0.0011
3580.00,0.0011
3579.00,0.0011
3578.00,0.0011
3577.00,0.0012
3576.00,0.0012
3575.00,0.0012
3574.00,0.0012
3573.00,0.0012
3572.00,0.0012
3571.00,0.0012
3570.00,0.0012
3569.00,0.0013
3568.00,0.0013
3567.00,0.0013
3566.00,0.0013
3565.00,0.0013
3564.00,0.0012
3563.00,0.0013
3562.00,0.0013
3561.00,0.0013
3560.00,0.0014
3559.00,0.0014
3558.00,0.0014
3557.00,0.0015
3556.00,0.0015
3555.00,0.0015
3554.00,0.0015
3553.00,0.0014
3552.00,0.0014
3551.00,0.0014
3550.00,0.0015
3549.00,0.0015
3548.00,0.0016
3547.00,0.0016
3546.00,0.0016
3545.00,0.0016
3544.00,0.0016
3543.00,0.0017
3542.00,0.0017
3541.00,0.0017
3540.00,0.0017
3539.00,0.0017
3538.00,0.0017
3537.00,0.0017
3536.00,0.0017
3535.00,0.0017
3534.00,0.0017
3533.00,0.0017
3532.00,0.0018
3531.00,0.0018
3530.00,0.0018
3529.00,0.0019
3528.00,0.0019
3527.00,0.0019
3526.00,0.0018
3525.00,0.0018
3524.00,0.0018
3523.00,0.0018
3522.00,0.0018
3521.00,0.0019
3520.00,0.0019
3519.00,0.0019
3518.00,0.0019
3517.00,0.0020
3516.00,0.0020
3515.00,0.0020
3514.00,0.0020
3513.00,0.0020
3512.00,0.0020
3511.00,0.0020
3510.00,0.0020
3509.00,0.0021
3508.00,0.0021
3507.00,0.0021
3506.00,0.0021
3505.00,0.0021
3504.00,0.0020
3503.00,0.0020
3502.00,0.0021
3501.00,0.0021
3500.00,0.0022
3499.00,0.0022
3498.00,0.0022
3497.00,0.0022
3496.00,0.0022
3495.00,0.0022
3494.00,0.0022
3493.00,0.0022
3492.00,0.0022
3491.00,0.0023
3490.00,0.0023
3489.00,0.0024
3488.00,0.0024
3487.00,0.0024
3486.00,0.0024
3485.00,0.0024
3484.00,0.0023
3483.00,0.0024
3482.00,0.0024
3481.00,0.0024
3480.00,0.0025
3479.00,0.0025
3478.00,0.0025
3477.00,0.0025
3476.00,0.0025
3475.00,0.0025
3474.00,0.0025
3473.00,0.0025
3472.00,0.0025
3471.00,0.0025
3470.00,0.0025
3469.00,0.0026
3468.00,0.0026
3467.00,0.0026
3466.00,0.0026
3465.00,0.0026
3464.00,0.0026
3463.00,0.0027
3462.00,0.0027
3461.00,0.0027
3460.00,0.0027
3459.00,0.0027
3458.00,0.0027
3457.00,0.0027
3456.00,0.0028
3455.00,0.0028
3454.00,0.0028
3453.00,0.0029
3452.00,0.0029
3451.00,0.0029
3450.00,0.0029
3449.00,0.0029
3448.00,0.0029
3447.00,0.0029
3446.00,0.0029
3445.00,0.0029
3444.00,0.0029
3443.00,0.0029
3442.00,0.0030
3441.00,0.0030
3440.00,0.0030
3439.00,0.0031
3438.00,0.0031
3437.00,0.0031
3436.00,0.0031
3435.00,0.0031
3434.00,0.0031
3433.00,0.0031
3432.00,0.0031
3431.00,0.0031
3430.00,0.0031
3429.00,0.0032
3428.00,0.0032
3427.00,0.0033
3426.00,0.0033
3425.00,0.0033
3424.00,0.0033
3423.00,0.0033
3422.00,0.0033
3421.00,0.0033
3420.00,0.0033
3419.00,0.0033
3418.00,0.0034
3417.00,0.0034
3416.00,0.0034
3415.00,0.0034
3414.00,0.0034
3413.00,0.0034
3412.00,0.0034
3411.00,0.0035
3410.00,0.0035
3409.00,0.0035
3408.00,0.0035
3407.00,0.0035
3406.00,0.0035
3405.00,0.0035
3404.00,0.0035
3403.00,0.0035
3402.00,0.0035
3401.00,0.0035
3400.00,0.0035
3399.00,0.0035
3398.00,0.0035
3397.00,0.0035
3396.00,0.0035
3395.00,0.0036
3394.00,0.0036
3393.00,0.0036
3392.00,0.0036
3391.00,0.0036
3390.00,0.0037
3389.00,0.0037
3388.00,0.0037
3387.00,0.0037
3386.00,0.0036
3385.00,0.0036
3384.00,0.0036
3383.00,0.0036
3382.00,0.0036
3381.00,0.0036
3380.00,0.0036
3379.00,0.0036
3378.00,0.0036
3377.00,0.0037
3376.00,0.0037
3375.00,0.0037
3374.00,0.0037
3373.00,0.0037
3372.00,0.0037
3371.00,0.0037
3370.00,0.0037
3369.00,0.0037
3368.00,0.0037
3367.00,0.0037
3366.00,0.0037
3365.00,0.0037
3364.00,0.0037
3363.00,0.0037
3362.00,0.0037
3361.00,0.0037
3360.00,0.0037
3359.00,0.0037
3358.00,0.0038
3357.00,0.0039
3356.00,0.0039
3355.00,0.0039
3354.00,0.0039
3353.00,0.0039
3352.00,0.0039
3351.00,0.0039
3350.00,0.0039
3349.00,0.0039
3348.00,0.0039
3347.00,0.0038
3346.00,0.0039
3345.00,0.0039
3344.00,0.0039
3343.00,0.0039
3342.00,0.0039
3341.00,0.0039
3340.00,0.0039
3339.00,0.0039
3338.00,0.0039
3337.00,0.0039
3336.00,0.0039
3335.00,0.0039
3334.00,0.0039
3333.00,0.0038
3332.00,0.0038
3331.00,0.0038
3330.00,0.0038
3329.00,0.0037
3328.00,0.0037
3327.00,0.0037
3326.00,0.0037
3325.00,0.0037
3324.00,0.0037
3323.00,0.0037
3322.00,0.0037
3321.00,0.0037
3320.00,0.0037
3319.00,0.0037
3318.00,0.0038
3317.00,0.0038
3316.00,0.0038
3315.00,0.0038
3314.00,0.0038
3313.00,0.0038
3312.00,0.0038
3311.00,0.0038
3310.00,0.0038
3309.00,0.0038
3308.00,0.0038
3307.00,0.0039
3306.00,0.0039
3305.00,0.0039
3304.00,0.0039
3303.00,0.0039
3302.00,0.0039
3301.00,0.0039
3300.00,0.0039
3299.00,0.0039
3298.00,0.0039
3297.00,0.0038
3296.00,0.0038
3295.00,0.0038
3294.00,0.0038
3293.00,0.0038
3292.00,0.0038
3291.00,0.0038
3290.00,0.0037
3289.00,0.0037
3288.00,0.0036
3287.00,0.0036
3286.00,0.0037
3285.00,0.0037
3284.00,0.0037
3283.00,0.0037
3282.00,0.0037
3281.00,0.0037
3280.00,0.0037
3279.00,0.0037
3278.00,0.0037
3277.00,0.0037
3276.00,0.0037
3275.00,0.0037
3274.00,0.0037
3273.00,0.0036
3272.00,0.0036
3271.00,0.0035
3270.00,0.0035
3269.00,0.0035
3268.00,0.0035
3267.00,0.0035
3266.00,0.0035
3265.00,0.0035
3264.00,0.0035
3263.00,0.0035
3262.00,0.0035
3261.00,0.0035
3260.00,0.0035
3259.00,0.0035
3258.00,0.0034
3257.00,0.0034
3256.00,0.0034
3255.00,0.0034
3254.00,0.0034
3253.00,0.0034
3252.00,0.0034
3251.00,0.0034
3250.00,0.0034
3249.00,0.0034
3248.00,0.0033
3247.00,0.0033
3246.00,0.0033
3245.00,0.0033
3244.00,0.0033
3243.00,0.0033
3242.00,0.0033
3241.00,0.0033
3240.00,0.0034
3239.00,0.0034
3238.00,0.0033
3237.00,0.0033
3236.00,0.0033
3235.00,0.0033
3234.00,0.0033
3233.00,0.0033
3232.00,0.0033
3231.00,0.0033
3230.00,0.0033
3229.00,0.0033
3228.00,0.0034
3227.00,0.0034
3226.00,0.0034
3225.00,0.0034
3224.00,0.0034
3223.00,0.0035
3222.00,0.0035
3221.00,0.0035
3220.00,0.0035
3219.00,0.0035
3218.00,0.0035
3217.00,0.0035
3216.00,0.0036
3215.00,0.0036
3214.00,0.0036
3213.00,0.0036
3212.00,0.0036
3211.00,0.0036
3210.00,0.0037
3209.00,0.0037
3208.00,0.0037
3207.00,0.0037
3206.00,0.0037
3205.00,0.0037
3204.00,0.0037
3203.00,0.0037
3202.00,0.0037
3201.00,0.0037
3200.00,0.0038
3199.00,0.0038
3198.00,0.0039
3197.00,0.0039
3196.00,0.0039
3195.00,0.0039
3194.00,0.0039
3193.00,0.0039
3192.00,0.0039
3191.00,0.0039
3190.00,0.0038
3189.00,0.0038
3188.00,0.0038
3187.00,0.0038
3186.00,0.0037
3185.00,0.0037
3184.00,0.0037
3183.00,0.0036
3182.00,0.0036
3181.00,0.0036
3180.00,0.0036
3179.00,0.0035
3178.00,0.0035
3177.00,0.0035
3176.00,0.0035
3175.00,0.0035
3174.00,0.0035
3173.00,0.0035
3172.00,0.0035
3171.00,0.0034
3170.00,0.0035
3169.00,0.0035
3168.00,0.0034
3167.00,0.0034
3166.00,0.0034
3165.00,0.0034
3164.00,0.0034
3163.00,0.0034
3162.00,0.0033
3161.00,0.0033
3160.00,0.0034
3159.00,0.0034
3158.00,0.0034
3157.00,0.0034
3156.00,0.0034
3155.00,0.0034
3154.00,0.0034
3153.00,0.0034
3152.00,0.0034
3151.00,0.0034
3150.00,0.0034
3149.00,0.0034
3148.00,0.0034
3147.00,0.0034
3146.00,0.0033
3145.00,0.0033
3144.00,0.0033
3143.00,0.0033
3142.00,0.0034
3141.00,0.0034
3140.00,0.0033
3139.00,0.0033
3138.00,0.0033
3137.00,0.0032
3136.00,0.0032
3135.00,0.0032
3134.00,0.0032
3133.00,0.0032
3132.00,0.0032
3131.00,0.0031
3130.00,0.0031
3129.00,0.0031
3128.00,0.0031
3127.00,0.0030
3126.00,0.0030
3125.00,0.0030
3124.00,0.0030
3123.00,0.0030
3122.00,0.0030
3121.00,0.0030
3120.00,0.0030
3119.00,0.0030
3118.00,0.0029
3117.00,0.0029
3116.00,0.0029
3115.00,0.0029
3114.00,0.0029
3113.00,0.0029
3112.00,0.0029
3111.00,0.0029
3110.00,0.0029
3109.00,0.0029
3108.00,0.0029
3107.00,0.0029
3106.00,0.0028
3105.00,0.0028
3104.00,0.0028
3103.00,0.0028
3102.00,0.0028
3101.00,0.0028
3100.00,0.0028
3099.00,0.0028
3098.00,0.0028
3097.00,0.0028
3096.00,0.0028
3095.00,0.0028
3094.00,0.0028
3093.00,0.0028
3092.00,0.0028
3091.00,0.0028
3090.00,0.0028
3089.00,0.0028
3088.00,0.0028
3087.00,0.0028
3086.00,0.0028
3085.00,0.0027
3084.00,0.0027
3083.00,0.0028
3082.00,0.0028
3081.00,0.0028
3080.00,0.0028
3079.00,0.0029
3078.00,0.0029
3077.00,0.0029
3076.00,0.0029
3075.00,0.0029
3074.00,0.0030
3073.00,0.0030
3072.00,0.0030
3071.00,0.0030
3070.00,0.0030
3069.00,0.0030
3068.00,0.0030
3067.00,0.0031
3066.00,0.0031
3065.00,0.0031
3064.00,0.0031
3063.00,0.0031
3062.00,0.0031
3061.00,0.0031
3060.00,0.0031
3059.00,0.0031
3058.00,0.0031
3057.00,0.0031
3056.00,0.0032
3055.00,0.0032
3054.00,0.0032
3053.00,0.0033
3052.00,0.0033
3051.00,0.0033
3050.00,0.0033
3049.00,0.0034
3048.00,0.0034
3047.00,0.0035
3046.00,0.0035
3045.00,0.0035
3044.00,0.0035
3043.00,0.0035
3042.00,0.0035
3041.00,0.0036
3040.00,0.0036
3039.00,0.0037
3038.00,0.0037
3037.00,0.0037
3036.00,0.0038
3035.00,0.0038
3034.00,0.0038
3033.00,0.0038
3032.00,0.0039
3031.00,0.0039
3030.00,0.0040
3029.00,0.0040
3028.00,0.0040
3027.00,0.0041
3026.00,0.0041
3025.00,0.0042
3024.00,0.0043
3023.00,0.0044
3022.00,0.0044
3021.00,0.0045
3020.00,0.0046
3019.00,0.0047
3018.00,0.0048
3017.00,0.0049
3016.00,0.0050
3015.00,0.0052
3014.00,0.0053
3013.00,0.0055
3012.00,0.0056
3011.00,0.0058
3010.00,0.0059
3009.00,0.0061
3008.00,0.0063
3007.00,0.0065
3006.00,0.0067
3005.00,0.0069
3004.00,0.0071
3003.00,0.0074
3002.00,0.0077
3001.00,0.0079
3000.00,0.0082
2999.00,0.0085
2998.00,0.0088
2997.00,0.0092
2996.00,0.0096
2995.00,0.0101
2994.00,0.0105
2993.00,0.0110
2992.00,0.0115
2991.00,0.0120
2990.00,0.0127
2989.00,0.0134
2988.00,0.0142
2987.00,0.0151
2986.00,0.0161
2985.00,0.0173
2984.00,0.0187
2983.00,0.0201
2982.00,0.0217
2981.00,0.0234
2980.00,0.0252
2979.00,0.0273
2978.00,0.0297
2977.00,0.0325
2976.00,0.0357
2975.00,0.0394
2974.00,0.0437
2973.00,0.0485
2972.00,0.0540
2971.00,0.0601
2970.00,0.0669
2969.00,0.0742
2968.00,0.0823
2967.00,0.0909
2966.00,0.0999
2965.00,0.1092
2964.00,0.1182
2963.00,0.1267
2962.00,0.1340
2961.00,0.1400
2960.00,0.1448
2959.00,0.1486
2958.00,0.1520
2957.00,0.1555
2956.00,0.1598
2955.00,0.1651
2954.00,0.1713
2953.00,0.1777
2952.00,0.1835
2951.00,0.1873
2950.00,0.1882
2949.00,0.1854
2948.00,0.1788
2947.00,0.1691
2946.00,0.1575
2945.00,0.1453
2944.00,0.1337
2943.00,0.1238
2942.00,0.1162
2941.00,0.1110
2940.00,0.1082
2939.00,0.1075
2938.00,0.1088
2937.00,0.1119
2936.00,0.1166
2935.00,0.1227
2934.00,0.1301
2933.00,0.1388
2932.00,0.1485
2931.00,0.1591
2930.00,0.1703
2929.00,0.1819
2928.00,0.1934
2927.00,0.2047
2926.00,0.2157
2925.00,0.2262
2924.00,0.2364
2923.00,0.2464
2922.00,0.2563
2921.00,0.2656
2920.00,0.2737
2919.00,0.2797
2918.00,0.2826
2917.00,0.2815
2916.00,0.2764
2915.00,0.2681
2914.00,0.2577
2913.00,0.2464
2912.00,0.2354
2911.00,0.2253
2910.00,0.2163
2909.00,0.2084
2908.00,0.2012
2907.00,0.1944
2906.00,0.1878
2905.00,0.1811
2904.00,0.1743
2903.00,0.1674
2902.00,0.1606
2901.00,0.1539
2900.00,0.1475
2899.00,0.1413
2898.00,0.1356
2897.00,0.1304
2896.00,0.1257
2895.00,0.1215
2894.00,0.1179
2893.00,0.1149
2892.00,0.1125
2891.00,0.1106
2890.00,0.1092
2889.00,0.1083
2888.00,0.1077
2887.00,0.1075
2886.00,0.1076
2885.00,0.1081
2884.00,0.1090
2883.00,0.1104
2882.00,0.1122
2881.00,0.1143
2880.00,0.1163
2879.00,0.1180
2878.00,0.1190
2877.00,0.1192
2876.00,0.1188
2875.00,0.1182
2874.00,0.1177
2873.00,0.1177
2872.00,0.1184
2871.00,0.1198
2870.00,0.1216
2869.00,0.1234
2868.00,0.1244
2867.00,0.1240
2866.00,0.1216
2865.00,0.1171
2864.00,0.1109
2863.00,0.1038
2862.00,0.0968
2861.00,0.0908
2860.00,0.0862
2859.00,0.0831
2858.00,0.0815
2857.00,0.0812
2856.00,0.0818
2855.00,0.0831
2854.00,0.0850
2853.00,0.0871
2852.00,0.0892
2851.00,0.0910
2850.00,0.0923
2849.00,0.0931
2848.00,0.0936
2847.00,0.0945
2846.00,0.0961
2845.00,0.0987
2844.00,0.1025
2843.00,0.1071
2842.00,0.1121
2841.00,0.1168
2840.00,0.1204
2839.00,0.1222
2838.00,0.1215
2837.00,0.1178
2836.00,0.1112
2835.00,0.1023
2834.00,0.0921
2833.00,0.0815
2832.00,0.0714
2831.00,0.0625
2830.00,0.0549
2829.00,0.0487
2828.00,0.0437
2827.00,0.0396
2826.00,0.0363
2825.00,0.0335
2824.00,0.0312
2823.00,0.0292
2822.00,0.0275
2821.00,0.0261
2820.00,0.0248
2819.00,0.0237
2818.00,0.0227
2817.00,0.0218
2816.00,0.0211
2815.00,0.0204
2814.00,0.0198
2813.00,0.0192
2812.00,0.0186
2811.00,0.0180
2810.00,0.0175
2809.00,0.0169
2808.00,0.0164
2807.00,0.0158
2806.00,0.0152
2805.00,0.0145
2804.00,0.0139
2803.00,0.0133
2802.00,0.0128
2801.00,0.0123
2800.00,0.0119
2799.00,0.0116
2798.00,0.0113
2797.00,0.0111
2796.00,0.0109
2795.00,0.0107
2794.00,0.0104
2793.00,0.0102
2792.00,0.0099
2791.00,0.0096
2790.00,0.0092
2789.00,0.0089
2788.00,0.0086
2787.00,0.0083
2786.00,0.0080
2785.00,0.0078
2784.00,0.0076
2783.00,0.0074
2782.00,0.0072
2781.00,0.0070
2780.00,0.0068
2779.00,0.0066
2778.00,0.0065
2777.00,0.0063
2776.00,0.0062
2775.00,0.0061
2774.00,0.0060
2773.00,0.0059
2772.00,0.0058
2771.00,0.0058
2770.00,0.0058
2769.00,0.0057
2768.00,0.0057
2767.00,0.0057
2766.00,0.0056
2765.00,0.0056
2764.00,0.0056
2763.00,0.0056
2762.00,0.0055
2761.00,0.0055
2760.00,0.0054
2759.00,0.0054
2758.00,0.0054
2757.00,0.0054
2756.00,0.0054
2755.00,0.0054
2754.00,0.0054
2753.00,0.0053
2752.00,0.0053
2751.00,0.0052
2750.00,0.0052
2749.00,0.0052
2748.00,0.0052
2747.00,0.0053
2746.00,0.0053
2745.00,0.0054
2744.00,0.0055
2743.00,0.0055
2742.00,0.0056
2741.00,0.0057
2740.00,0.0058
2739.00,0.0059
2738.00,0.0060
2737.00,0.0062
2736.00,0.0063
2735.00,0.0064
2734.00,0.0066
2733.00,0.0068
2732.00,0.0070
2731.00,0.0072
2730.00,0.0074
2729.00,0.0076
2728.00,0.0078
2727.00,0.0081
2726.00,0.0083
2725.00,0.0086
2724.00,0.0087
2723.00,0.0088
2722.00,0.0087
2721.00,0.0085
2720.00,0.0082
2719.00,0.0079
2718.00,0.0076
2717.00,0.0073
2716.00,0.0070
2715.00,0.0067
2714.00,0.0065
2713.00,0.0063
2712.00,0.0061
2711.00,0.0059
2710.00,0.0058
2709.00,0.0056
2708.00,0.0055
2707.00,0.0054
2706.00,0.0053
2705.00,0.0052
2704.00,0.0051
2703.00,0.0050
2702.00,0.0049
2701.00,0.0048
2700.00,0.0048
2699.00,0.0048
2698.00,0.0047
2697.00,0.0047
2696.00,0.0047
2695.00,0.0047
2694.00,0.0046
2693.00,0.0046
2692.00,0.0046
2691.00,0.0046
2690.00,0.0046
2689.00,0.0046
2688.00,0.0046
2687.00,0.0046
2686.00,0.0046
2685.00,0.0046
2684.00,0.0046
2683.00,0.0046
2682.00,0.0046
2681.00,0.0047
2680.00,0.0047
2679.00,0.0047
2678.00,0.0047
2677.00,0.0046
2676.00,0.0046
2675.00,0.0046
2674.00,0.0047
2673.00,0.0047
2672.00,0.0047
2671.00,0.0046
2670.00,0.0046
2669.00,0.0046
2668.00,0.0046
2667.00,0.0046
2666.00,0.0046
2665.00,0.0047
2664.00,0.0047
2663.00,0.0048
2662.00,0.0048
2661.00,0.0049
2660.00,0.0049
2659.00,0.0049
2658.00,0.0049
2657.00,0.0049
2656.00,0.0048
2655.00,0.0048
2654.00,0.0047
2653.00,0.0047
2652.00,0.0047
2651.00,0.0046
2650.00,0.0046
2649.00,0.0045
2648.00,0.0045
2647.00,0.0044
2646.00,0.0044
2645.00,0.0043
2644.00,0.0042
2643.00,0.0042
2642.00,0.0042
2641.00,0.0042
2640.00,0.0041
2639.00,0.0041
2638.00,0.0040
2637.00,0.0040
2636.00,0.0039
2635.00,0.0039
2634.00,0.0039
2633.00,0.0039
2632.00,0.0040
2631.00,0.0040
2630.00,0.0040
2629.00,0.0040
2628.00,0.0041
2627.00,0.0041
2626.00,0.0041
2625.00,0.0041
2624.00,0.0041
2623.00,0.0041
2622.00,0.0040
2621.00,0.0040
2620.00,0.0040
2619.00,0.0040
2618.00,0.0040
2617.00,0.0040
2616.00,0.0040
2615.00,0.0040
2614.00,0.0040
2613.00,0.0040
2612.00,0.0040
2611.00,0.0040
2610.00,0.0039
